beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo,sim_id
245.5718,297.5671,-51.9953,-17.47,11.2618,197.7352,89.0929,18.989,33.5292,0.59,-0.41,81.7787,0.25,0.0,0.4012,9,10.623,105.802,53.6387,1.1495,1.0593,3,1,False,628
256.4726,297.5671,-41.0944,-13.81,27.2044,198.7686,63.3921,18.5595,14.3329,0.8289,-0.1711,83.7684,0.2092,0.0,0.0,0,10.6785,104.2346,52.2384,0.9857,0.9122,9,0,False,629
210.6527,297.5671,-86.9144,-29.21,12.2098,196.9306,48.8685,16.7558,30.6005,1.3684,0.3684,83.0532,0.25,0.0,0.0,0,10.5798,103.3504,41.9069,0.7988,1.1619,6,2,False,630
201.9206,297.5671,-95.6465,-32.14,7.1574,174.2837,72.1311,17.4144,34.2373,0.59,-0.41,83.5057,0.4183,0.25,0.6721,10,9.3631,103.6806,45.1307,1.1463,1.0911,5,3,False,631
273.1854,297.5671,-24.3817,-8.19,6.526,195.5722,121.2912,17.4003,32.8038,0.59,-0.41,80.0092,0.4592,0.25,0.2122,5,10.5068,113.8168,54.6944,1.0206,1.3887,6,2,False,632
250.8454,297.5671,-46.7216,-15.7,8.6914,190.2272,104.095,19.0549,33.1133,0.59,-0.41,80.7642,0.25,0.0,1.0153,15,10.2196,106.7937,52.9579,1.2985,1.2416,5,1,False,633
263.7896,297.5671,-33.7775,-11.35,4.4742,197.1894,115.5732,19.852,33.5951,0.59,-0.41,81.9393,0.0,0.0,0.3542,8,10.5937,111.9442,56.1786,1.1841,0.9433,4,1,False,634
219.9775,297.5671,-77.5895,-26.07,15.3251,185.8013,67.3143,19.9082,28.555,0.6567,-0.3433,83.171,0.0,0.0,0.0,0,9.9819,103.1054,54.6172,1.0954,1.4305,0,1,False,635
334.1757,297.5671,36.6086,12.3,29.3724,195.9374,126.8477,17.4757,0.5061,1.0062,0.0062,81.9421,0.4021,0.0,0.0,0,10.5264,119.167,56.9635,0.9194,0.917,3,1,False,636
295.2913,297.5671,-2.2758,-0.76,11.7719,192.4174,141.715,16.8398,33.7731,0.59,-0.41,82.3733,0.5358,0.25,1.0745,18,10.3373,123.4635,49.539,1.212,0.9183,5,3,False,637
334.9954,297.5671,37.4284,12.58,13.8053,204.37,153.5095,18.6429,18.0465,0.7814,-0.2186,82.5555,0.0,0.25,0.0,0,10.9794,123.5164,45.3052,1.0136,1.0552,6,2,False,638
268.5674,297.5671,-28.9997,-9.75,14.9638,173.8256,108.9238,18.4394,10.7064,1.1298,0.1298,82.4809,0.0,0.0,0.0,0,9.3385,115.3358,44.0137,0.9174,1.0612,1,0,False,639
253.663,297.5671,-43.904,-14.75,2.5787,185.9696,104.4447,16.6113,22.7187,1.2789,0.2789,81.4718,0.2092,0.2195,0.0,0,9.9909,115.6782,62.1118,0.8225,0.8948,7,2,False,640
333.1971,297.5671,35.63,11.97,15.4288,201.2708,169.7494,19.8785,33.3734,0.59,-0.41,81.3985,0.0,0.0,0.2278,6,10.8129,123.2393,50.4465,1.1556,1.0166,5,1,False,641
235.5674,297.5671,-61.9997,-20.84,7.0897,180.2428,77.7142,19.3318,10.1474,0.8758,-0.1242,81.7202,0.0,0.0,0.0,0,9.6832,105.1398,49.7811,1.0642,1.1188,3,3,False,642
323.1668,297.5671,25.5997,8.6,12.6776,186.9706,176.6487,19.0288,34.1013,0.59,-0.41,83.1738,0.2092,0.0,0.3746,7,10.0447,128.337,48.1725,1.1616,0.8367,6,2,False,643
251.8785,297.5671,-45.6885,-15.35,3.8339,192.9849,124.1302,17.6725,51.3981,0.365,-0.635,80.9419,0.5,0.25,0.6417,13,10.3678,113.2561,50.8769,1.1472,1.304,2,1,False,644
342.7222,297.5671,45.1552,15.17,17.5498,159.5712,217.5671,18.3252,33.6406,0.59,-0.41,82.0502,0.2092,0.2092,0.2551,5,8.5727,137.3386,48.8722,1.1108,1.1107,3,4,False,645
220.3134,297.5671,-77.2536,-25.96,9.8044,176.8818,70.137,17.1795,19.3302,1.229,0.229,84.3955,0.0,0.25,0.0,0,9.5027,109.7458,48.8883,0.8542,0.9726,1,3,False,646
166.5892,297.5671,-130.9778,-44.02,-5.9355,193.4128,10.2952,18.798,12.3852,1.1511,0.1511,81.9442,0.0,0.0,0.0,0,10.3908,87.7191,56.2499,0.986,1.08,1,2,False,647
298.5988,297.5671,1.0318,0.35,28.5713,177.964,144.4498,18.1813,34.2049,0.59,-0.41,83.4265,0.4592,0.0,0.8353,16,9.5608,121.3713,44.3788,1.1929,1.0117,8,0,False,648
385.7823,297.5671,88.2153,29.65,12.1143,173.2868,253.5595,19.3847,33.7936,0.59,-0.41,82.4233,0.1348,0.0,0.2599,6,9.3095,143.0009,43.4129,1.1214,1.0005,5,0,False,649
293.9047,297.5671,-3.6623,-1.23,29.0339,181.8187,113.5484,17.3859,13.1103,1.1546,0.1546,84.8117,0.3656,0.0,0.0,0,9.7679,119.8634,60.5214,0.9016,0.936,5,1,False,650
278.8732,297.5671,-18.6939,-6.28,23.6171,194.2304,110.7221,15.4473,34.2491,0.59,-0.41,83.5344,0.9592,0.25,0.9278,17,10.4347,117.1738,44.0834,1.0866,0.9538,11,2,False,651
271.3851,297.5671,-26.182,-8.8,-0.1004,186.7519,116.0682,17.8307,13.504,0.8338,-0.1662,81.233,0.193,0.25,0.0,0,10.0329,113.8039,52.6388,0.9781,1.1471,4,3,False,652
292.5823,297.5671,-4.9848,-1.68,17.7048,184.1202,160.2194,17.2102,52.2518,0.365,-0.635,82.2864,0.844,0.0,1.2653,20,9.8916,124.1238,54.5793,1.2864,1.0632,8,1,False,653
245.2253,297.5671,-52.3417,-17.59,21.1669,182.2678,66.5111,17.8495,6.871,0.9175,-0.0825,83.2842,0.25,0.0,0.0,0,9.792,104.6414,51.4279,0.9488,0.9419,3,3,False,654
335.8495,297.5671,38.2825,12.87,10.8336,206.9406,169.5788,17.3832,34.1203,0.5922,-0.4078,83.6668,0.443,0.2092,0.0927,4,11.1175,129.6847,48.2757,0.9911,0.8377,6,2,False,655
275.4912,297.5671,-22.0759,-7.42,-6.9257,184.4253,150.0711,18.088,33.9915,0.59,-0.41,82.9061,0.25,0.25,0.9104,14,9.9079,119.3213,46.1671,1.2529,1.0704,8,4,False,656
294.6242,297.5671,-2.9428,-0.99,-2.0756,174.6595,173.5612,18.0879,33.433,0.59,-0.41,81.544,0.25,0.2092,0.8203,16,9.3833,125.5326,49.0934,1.1845,0.7273,4,1,False,657
250.9208,297.5671,-46.6463,-15.68,-1.3569,180.5786,121.194,15.854,33.6409,0.59,-0.41,82.0511,0.6348,0.4695,0.3498,7,9.7013,116.3867,63.0441,0.9712,1.0106,9,3,False,658
218.6689,297.5671,-78.8981,-26.51,8.4643,192.5075,44.0173,18.4642,7.8559,0.9043,-0.0957,82.0691,0.0,0.2092,0.0,0,10.3421,97.6046,53.1259,0.984,1.105,1,2,False,659
286.0674,297.5671,-11.4997,-3.86,24.2983,183.0448,101.1619,17.2668,5.1707,1.0633,0.0633,81.7277,0.25,0.2273,0.0745,2,9.8338,113.4319,51.8822,0.9383,0.9773,4,3,False,660
175.3357,297.5671,-122.2313,-41.08,16.4202,175.9145,35.793,19.3213,33.4705,0.59,-0.41,81.6355,0.1348,0.0,0.4499,9,9.4507,94.026,60.8859,1.1625,0.8253,5,0,False,661
265.4857,297.5671,-32.0814,-10.78,18.0365,172.1352,124.6935,15.7575,33.6221,0.59,-0.41,82.005,0.8656,0.25,1.2181,22,9.2477,119.3791,58.2672,1.1556,1.1251,9,1,False,662
209.4622,297.5671,-88.1048,-29.61,13.1736,188.4393,78.4058,18.4112,52.1452,0.365,-0.635,82.1184,0.5,0.0,0.0918,2,10.1236,104.3002,52.2935,1.0574,0.8442,7,0,False,663
265.2037,297.5671,-32.3634,-10.88,11.084,180.9545,92.2073,14.9584,4.0838,0.9506,-0.0494,82.6876,0.693,0.4695,0.0,0,9.7215,114.6617,52.1077,0.8098,1.0464,6,4,False,664
282.2332,297.5671,-15.3338,-5.15,1.1852,184.8359,140.4762,18.1197,26.1443,0.6804,-0.3196,81.8119,0.4592,0.0,0.0,0,9.93,119.4308,52.0999,0.9841,1.3194,2,0,False,665
313.0823,297.5671,15.5152,5.21,12.5237,193.6888,168.9517,18.525,43.5569,0.4595,-0.5405,80.5874,0.25,0.25,0.0,0,10.4056,123.7858,48.1627,1.0592,1.6295,5,3,False,666
186.6721,297.5671,-110.895,-37.27,3.4304,184.0638,49.9699,18.1841,32.6079,0.5963,-0.4037,80.7777,0.25,0.193,0.2721,8,9.8885,97.6473,44.6796,1.0756,0.9126,2,2,False,667
322.5559,297.5671,24.9889,8.4,12.1224,177.7471,156.9428,17.7979,6.4584,1.0777,0.0777,83.0733,0.0,0.2195,0.0,0,9.5492,130.1681,56.938,0.9232,1.5373,3,4,False,668
212.2206,297.5671,-85.3465,-28.68,4.6003,188.7504,67.3073,17.2463,31.1911,1.3758,0.3758,83.0,0.0,0.0,0.0,0,10.1403,107.3445,49.7322,0.7939,0.8496,2,1,False,669
284.264,297.5671,-13.303,-4.47,5.8296,189.3386,118.1353,18.5799,10.4596,0.8722,-0.1278,81.8643,0.193,0.0,0.0,0,10.1719,114.2512,53.5861,0.9988,0.8727,4,1,False,670
272.1218,297.5671,-25.4453,-8.55,1.5456,188.4563,133.9508,17.1618,34.6691,0.59,-0.41,84.5588,0.5,0.25,1.5689,24,10.1245,119.7987,48.8436,1.3292,1.0119,4,2,False,671
361.5332,297.5671,63.9661,21.5,-2.7039,187.0751,228.6593,18.9474,32.5498,0.59,-0.41,79.3898,0.0,0.25,0.757,15,10.0503,134.2446,53.7054,1.2146,0.9444,3,1,False,672
271.8312,297.5671,-25.7359,-8.65,7.1105,178.8895,137.2638,17.569,33.8636,0.59,-0.41,82.5942,0.25,0.3848,1.5128,22,9.6105,118.9847,47.7369,1.376,0.9849,7,5,False,673
372.6843,297.5671,75.1173,25.24,28.9192,195.2551,166.3806,17.6973,0.1733,0.9979,-0.0021,82.3328,0.3656,0.0,0.0,0,10.4898,129.6973,48.6154,0.9251,0.963,5,0,False,674
196.4176,297.5671,-101.1495,-33.99,-4.4405,180.6756,71.3809,17.0593,34.1392,1.4113,0.4113,83.0013,0.0,0.0,0.0,0,9.7065,108.715,57.8295,0.7932,0.8787,5,3,False,675
334.49,297.5671,36.9229,12.41,15.6897,195.3308,148.0663,17.4844,7.1125,0.9125,-0.0875,81.2595,0.25,0.25,0.0,0,10.4938,124.3187,48.8709,0.9501,1.0065,3,3,False,676
301.7009,297.5671,4.1339,1.39,3.7361,194.1456,156.2312,18.4417,33.9702,0.59,-0.41,82.8542,0.1156,0.25,0.5247,11,10.4301,122.9239,54.7901,1.1661,1.0035,2,3,False,677
283.8368,297.5671,-13.7302,-4.61,13.1794,177.899,113.2344,18.0138,2.4621,1.0298,0.0298,82.5679,0.1348,0.0,0.0,0,9.5573,116.528,55.5641,0.9038,0.8629,7,0,False,678
230.2759,297.5671,-67.2912,-22.61,5.1004,186.4687,89.1418,17.2807,33.1543,0.59,-0.41,80.8642,0.5,0.25,0.5637,11,10.0177,106.3783,53.1139,1.0824,1.3406,6,1,False,679
243.1175,297.5671,-54.4496,-18.3,4.0011,173.6927,97.1546,18.1469,13.5839,1.1652,0.1652,82.2237,0.0,0.0,0.0,0,9.3313,112.9018,47.0456,0.8949,1.0908,5,1,False,680
355.9409,297.5671,58.3739,19.62,14.9735,184.2866,211.2194,19.821,34.7177,0.59,-0.41,84.6774,0.0,0.0,0.2155,5,9.9005,134.8931,52.9966,1.1338,0.8574,4,0,False,681
261.8495,297.5671,-35.7175,-12.0,20.3256,192.1897,94.6287,14.9871,30.3075,1.3654,0.3654,82.9521,0.7092,0.25,0.0,0,10.3251,118.2513,55.47,0.7618,1.0463,6,3,False,682
204.5291,297.5671,-93.038,-31.27,12.8677,175.3622,59.8866,17.8224,25.765,1.3087,0.3087,83.454,0.0,0.0,0.0,0,9.421,104.5671,53.2949,0.8716,0.9654,4,2,False,683
245.4602,297.5671,-52.1068,-17.51,11.9875,191.8688,74.1171,17.6432,14.87,1.1784,0.1784,83.3303,0.25,0.0,0.0,0,10.3078,107.3895,60.0692,0.8864,0.9053,2,0,False,684
278.2817,297.5671,-19.2854,-6.48,24.4134,191.0552,105.672,15.0675,27.7914,0.6636,-0.3364,82.6086,0.7869,0.4773,0.012,1,10.2641,116.843,47.8723,0.8906,1.0038,10,7,False,685
286.0981,297.5671,-11.469,-3.85,30.0669,177.3547,117.049,18.2263,20.1462,0.7595,-0.2405,83.7847,0.3429,0.0,0.1916,4,9.5281,117.9855,55.8803,1.0694,1.1137,4,3,False,686
252.6157,297.5671,-44.9514,-15.11,14.3593,173.6043,115.9782,17.2679,34.0581,0.59,-0.41,83.0685,0.4592,0.25,0.1866,4,9.3266,114.9457,57.7953,1.0075,0.9862,7,2,False,687
315.5181,297.5671,17.9511,6.03,14.6707,189.6995,143.4189,18.6246,13.6464,0.8325,-0.1675,81.47,0.0,0.25,0.0,0,10.1913,120.0932,51.578,0.9928,1.2587,4,1,False,688
285.6344,297.5671,-11.9327,-4.01,-6.9734,186.0056,131.2427,16.1637,8.4768,1.1036,0.1036,81.8057,0.6864,0.0,0.0,0,9.9928,123.3598,49.6294,0.8303,0.8926,6,1,False,689
296.0367,297.5671,-1.5303,-0.51,10.0538,203.4002,135.2619,19.085,33.5941,0.59,-0.41,81.9368,0.0,0.2092,0.5534,11,10.9273,116.6013,47.0241,1.2249,1.0077,1,4,False,690
167.2168,297.5671,-130.3502,-43.81,29.7373,172.2416,37.4036,19.4117,52.7539,0.365,-0.635,83.0771,0.25,0.0,0.7527,14,9.2534,96.7373,46.8502,1.264,1.1084,4,0,False,691
293.9338,297.5671,-3.6332,-1.22,18.5401,189.9025,105.3149,18.0053,1.8184,1.022,0.022,82.6534,0.1348,0.0,0.0,0,10.2022,115.0789,50.6833,0.9088,1.1431,5,1,False,692
286.627,297.5671,-10.9401,-3.68,24.9916,183.8564,128.1554,16.4868,33.8896,0.59,-0.41,82.6575,0.9183,0.0,0.445,9,9.8774,118.726,46.3819,1.0132,1.0147,6,0,False,693
301.177,297.5671,3.61,1.21,20.6196,189.2529,144.419,19.0309,34.0835,0.59,-0.41,83.1304,0.2092,0.0,0.7327,13,10.1673,121.1149,41.0449,1.284,0.8431,3,4,False,694
301.8075,297.5671,4.2404,1.43,23.8801,201.1836,114.5716,16.8471,20.9807,1.2517,0.2517,83.3559,0.25,0.25,0.0,0,10.8083,121.5314,45.6653,0.8763,1.4072,6,4,False,695
190.3239,297.5671,-107.2432,-36.04,17.2994,183.3184,52.9517,15.0892,48.1565,1.5908,0.5908,81.5065,0.25,0.25,0.0,0,9.8485,105.8958,49.5695,0.6511,1.0942,4,2,False,696
265.7162,297.5671,-31.8509,-10.7,-0.3693,200.0004,122.1482,16.0464,40.0166,1.4827,0.4827,82.9084,0.1156,0.0,0.0,0,10.7447,129.1812,60.9761,0.6928,0.826,6,2,False,697
225.0382,297.5671,-72.5289,-24.37,8.825,191.3792,62.0951,16.5686,20.6925,1.2452,0.2452,84.4014,0.2092,0.0,0.0,0,10.2815,108.5681,56.3235,0.7502,1.053,1,0,False,698
317.3093,297.5671,19.7423,6.63,16.8698,181.8661,138.3547,19.1047,0.6765,1.0083,0.0083,81.4358,0.0,0.0,0.0,0,9.7705,118.3041,53.6166,1.0114,0.9589,3,1,False,699
215.2463,297.5671,-82.3208,-27.66,1.1113,184.8957,82.7522,19.9824,33.5305,0.59,-0.41,81.7818,0.0,0.0,0.3269,8,9.9332,105.1384,50.5638,1.1846,1.3038,3,1,False,700
249.4876,297.5671,-48.0794,-16.16,-9.1959,182.4038,130.6791,19.8588,34.5405,0.59,-0.41,84.2452,0.0,0.0,0.8077,13,9.7993,115.7834,46.9265,1.3484,0.9621,1,4,False,701
227.5619,297.5671,-70.0052,-23.53,-6.0026,178.8851,88.8024,17.9796,16.1434,1.1997,0.1997,80.8575,0.0,0.0,0.0,0,9.6103,109.3968,51.2888,0.8729,1.1799,6,1,False,702
178.8123,297.5671,-118.7547,-39.91,32.0841,178.3658,19.7906,17.3547,34.0734,0.59,-0.41,83.1059,0.25,0.4286,0.0129,1,9.5824,93.0397,47.8771,0.9847,0.9877,2,4,False,703
234.4952,297.5671,-63.0719,-21.2,4.9791,186.7851,97.8248,16.4702,38.6237,1.4645,0.4645,83.1531,0.0,0.0,0.0,0,10.0347,120.5966,64.8394,0.7044,0.7242,4,1,False,704
295.3488,297.5671,-2.2183,-0.75,25.5796,185.7143,135.6471,18.2105,33.3817,0.59,-0.41,81.4187,0.4592,0.0,0.1614,3,9.9772,118.5255,48.0386,1.0664,1.1003,3,2,False,705
239.7734,297.5671,-57.7936,-19.42,24.7771,168.431,65.6543,16.8257,2.2633,1.0277,0.0277,81.8291,0.5,0.0,0.0,0,9.0487,105.5972,47.695,0.8757,0.8096,6,2,False,706
248.5471,297.5671,-49.02,-16.47,2.3583,194.2675,82.8468,17.4447,13.4808,1.161,0.161,83.7429,0.3086,0.0,0.0,0,10.4367,109.5849,54.2525,0.8976,0.9609,4,1,False,707
262.1116,297.5671,-35.4555,-11.92,8.8126,186.4587,119.5256,19.072,33.6133,0.59,-0.41,81.9837,0.2092,0.0,0.3786,8,10.0172,111.9499,56.1489,1.1486,0.9681,1,1,False,708
268.765,297.5671,-28.8021,-9.68,20.8038,188.5639,112.5912,19.3614,33.8325,0.59,-0.41,82.5184,0.1348,0.0,0.5113,11,10.1303,112.4745,43.4791,1.2123,0.936,8,2,False,709
337.9615,297.5671,40.3944,13.57,14.7378,203.4547,172.2434,18.9058,33.5686,0.59,-0.41,81.8747,0.25,0.0,0.9731,17,10.9303,125.9162,53.8227,1.2987,0.8293,6,2,False,710
211.1581,297.5671,-86.409,-29.04,26.0227,177.3588,66.1251,15.8999,42.4485,1.5182,0.5182,81.9092,0.0,0.25,0.0,0,9.5283,109.9708,50.7118,0.6993,1.0241,3,3,False,711
209.8051,297.5671,-87.7619,-29.49,-17.0372,191.5261,88.9748,20.0437,33.6148,0.59,-0.41,81.9873,0.0,0.0,0.3242,7,10.2894,104.1399,55.9999,1.2391,1.4735,4,4,False,712
229.9167,297.5671,-67.6503,-22.73,22.3057,203.8956,28.2636,17.2589,7.2893,0.9141,-0.0859,84.8111,0.25,0.25,0.0,0,10.954,97.1582,54.9461,0.9511,0.9556,7,5,False,713
236.8305,297.5671,-60.7365,-20.41,20.277,181.7251,84.6896,18.0584,31.8028,0.6213,-0.3787,83.9864,0.2092,0.25,0.0117,1,9.7629,109.0997,53.059,1.0043,0.8092,5,2,False,714
214.0293,297.5671,-83.5378,-28.07,2.7965,163.41,92.2241,17.2874,27.1139,1.3292,0.3292,82.3535,0.0,0.0,0.0,0,8.7789,114.2564,54.2208,0.7905,1.2013,6,1,False,715
293.6744,297.5671,-3.8927,-1.31,15.7759,174.2669,137.0014,17.7595,15.6103,0.808,-0.192,81.3115,0.25,0.2195,0.0,0,9.3622,120.1359,49.8451,0.9914,1.0102,5,4,False,716
235.6562,297.5671,-61.9109,-20.81,18.9178,193.3637,67.6481,18.0973,26.1761,0.6883,-0.3117,83.9675,0.4183,0.0,0.0,0,10.3881,105.1214,53.586,0.9929,1.0841,8,1,False,717
259.4993,297.5671,-38.0677,-12.79,17.9737,186.6535,91.8001,18.6555,18.2725,0.7759,-0.2241,81.5539,0.25,0.0,0.0391,1,10.0276,108.2642,45.8373,1.0101,1.0628,5,0,False,718
239.5835,297.5671,-57.9836,-19.49,33.6407,205.5957,30.0818,18.171,11.5637,1.1401,0.1401,82.5143,0.0,0.0,0.0,0,11.0453,96.7691,42.547,0.9108,1.0745,3,2,False,719
298.6645,297.5671,1.0974,0.37,11.3494,186.9661,153.3042,19.8812,33.0741,0.59,-0.41,80.6685,0.0,0.0,1.1443,18,10.0444,116.6289,52.8312,1.3728,1.0239,4,1,False,720
259.9846,297.5671,-37.5824,-12.63,7.6363,187.3615,83.9757,17.755,1.2339,0.9848,-0.0152,80.9468,0.2092,0.0,0.0,0,10.0657,107.5516,58.9756,0.9157,0.9365,6,2,False,721
321.7,297.5671,24.133,8.11,12.8057,193.4857,163.1,18.1821,29.5092,0.6379,-0.3621,81.5034,0.4592,0.0,0.0,0,10.3947,124.4237,50.073,1.0054,1.3121,8,1,False,722
302.6763,297.5671,5.1092,1.72,0.475,203.1365,124.3041,17.1607,8.0786,1.0982,0.0982,82.3048,0.4592,0.0,0.0,0,10.9132,119.7342,51.8926,0.8908,1.0162,4,1,False,723
198.6113,297.5671,-98.9558,-33.25,12.4755,174.3536,37.3173,17.4439,8.0912,1.0993,0.0993,81.4821,0.1348,0.0,0.0,0,9.3669,97.5608,51.0091,0.8596,0.9198,4,2,False,724
343.4039,297.5671,45.8368,15.4,13.3419,174.8119,188.5846,17.8585,15.476,1.187,0.187,82.7545,0.0,0.0,0.0,0,9.3915,138.4325,50.8628,0.9193,0.7699,1,5,False,725
284.1697,297.5671,-13.3974,-4.5,20.3638,190.7883,98.5997,17.6095,7.9726,0.902,-0.098,81.338,0.4364,0.0,0.0,0,10.2498,111.0359,41.8235,0.9317,0.7734,6,0,False,726
374.596,297.5671,77.029,25.89,20.5893,185.4488,223.1522,19.8836,34.7105,0.59,-0.41,84.6598,0.0,0.0,0.5641,12,9.9629,136.8299,51.956,1.2185,1.0307,2,0,False,727
363.6485,297.5671,66.0814,22.21,19.208,190.0933,187.0314,17.8735,14.8108,0.8186,-0.1814,81.6553,0.443,0.0,0.0,0,10.2124,132.9781,45.946,0.9685,1.1962,8,1,False,728
221.9077,297.5671,-75.6593,-25.43,14.3935,166.2029,82.0339,17.7679,22.9547,0.7257,-0.2743,83.6728,0.5,0.0,0.0,0,8.929,108.4541,56.3725,0.9604,0.8604,7,0,False,729
234.816,297.5671,-62.7511,-21.09,6.4953,187.4362,87.6031,17.0728,29.6458,1.3611,0.3611,82.1028,0.0,0.0,0.0,0,10.0697,114.259,36.7434,0.8037,0.9903,1,4,False,730
219.1284,297.5671,-78.4386,-26.36,9.0005,202.183,28.786,17.3397,3.5013,0.9571,-0.0429,81.6199,0.0,0.344,0.0,0,10.8619,94.0793,49.4394,0.8839,1.0516,0,3,False,731
344.5938,297.5671,47.0267,15.8,29.041,184.236,168.2838,17.426,19.541,1.2337,0.2337,83.6271,0.25,0.0,0.0,0,9.8978,135.7898,50.515,0.8883,1.3101,5,3,False,732
261.0005,297.5671,-36.5666,-12.29,14.0736,183.8013,116.0686,19.0998,33.8432,0.59,-0.41,82.5444,0.0,0.25,0.1762,5,9.8744,114.425,47.4554,1.0869,1.3658,5,1,False,733
219.9179,297.5671,-77.6492,-26.09,4.0758,193.9766,62.1253,17.0478,23.2119,1.2744,0.2744,84.5912,0.25,0.0,0.0,0,10.4211,107.0976,44.0119,0.8254,1.0297,6,1,False,734
263.6166,297.5671,-33.9504,-11.41,-2.2516,188.568,129.1544,18.0846,33.7696,0.59,-0.41,82.3649,0.5,0.0,0.2806,6,10.1305,117.6262,48.3816,1.1199,1.061,6,4,False,735
201.9867,297.5671,-95.5803,-32.12,18.7913,181.7142,43.6347,16.6249,25.5286,1.3047,0.3047,83.7938,0.5,0.0,0.0,0,9.7623,101.2282,50.3562,0.8412,1.2441,4,2,False,736
301.9003,297.5671,4.3332,1.46,10.1117,173.0117,170.6011,18.9498,32.8743,0.59,-0.41,80.1813,0.25,0.0,0.9977,17,9.2948,122.8682,49.0229,1.271,0.9511,7,0,False,737
224.5757,297.5671,-72.9914,-24.53,25.8667,183.0734,43.0793,18.5933,8.8505,0.8928,-0.1072,82.5443,0.0,0.2273,0.0,0,9.8353,98.0711,49.7334,1.012,1.3113,2,3,False,738
313.3523,297.5671,15.7852,5.3,2.298,199.4912,133.2046,19.2272,2.4144,0.9705,-0.0295,81.8914,0.0,0.0,0.0,0,10.7173,117.2666,52.5838,1.0188,1.2605,3,1,False,739
297.2915,297.5671,-0.2756,-0.09,9.4376,187.0992,137.9796,18.2082,19.0166,1.2255,0.2255,84.3156,0.0,0.0,0.0,0,10.0516,124.4488,57.9945,0.9343,0.8318,4,3,False,740
214.459,297.5671,-83.1081,-27.93,8.5472,181.9552,77.1319,18.9593,34.216,0.59,-0.41,83.4536,0.25,0.0,0.7304,13,9.7752,105.1425,54.1846,1.2433,0.9771,3,2,False,741
317.7288,297.5671,20.1617,6.78,-0.6633,183.4897,169.2883,18.6863,15.6997,0.8066,-0.1934,81.1622,0.0,0.2273,0.0,0,9.8577,124.8276,54.7617,1.0273,1.1301,3,3,False,742
225.7389,297.5671,-71.8281,-24.14,-3.1875,193.8041,87.2968,16.3296,35.8448,1.4326,0.4326,82.8623,0.2092,0.0,0.0,0,10.4118,115.3501,44.462,0.7247,0.9391,4,0,False,743
273.1903,297.5671,-24.3768,-8.19,18.3582,174.0339,115.7933,17.4488,17.5464,1.2169,0.2169,80.8963,0.25,0.0,0.0,0,9.3497,117.0963,57.4608,0.862,0.9811,6,0,False,744
261.5425,297.5671,-36.0246,-12.11,10.1102,193.5412,92.2095,18.274,16.0445,1.1931,0.1931,83.089,0.0,0.0,0.0,0,10.3977,111.1615,50.5311,0.9152,0.8652,6,1,False,745
294.3612,297.5671,-3.2058,-1.08,21.0193,185.786,126.4962,17.1855,21.7548,1.2556,0.2556,85.1002,0.25,0.0,0.0,0,9.981,126.5344,57.1365,0.8373,1.2142,4,1,False,746
261.6015,297.5671,-35.9656,-12.09,21.0319,190.8707,70.1482,18.7551,1.6942,1.0207,0.0207,81.8298,0.0,0.0,0.0,0,10.2542,104.3682,52.9402,0.9868,0.8297,5,2,False,747
285.2567,297.5671,-12.3104,-4.14,12.8643,181.8867,125.585,17.4497,17.6296,1.2133,0.2133,82.6546,0.25,0.0,0.0,0,9.7716,121.6349,43.6992,0.8643,0.8874,4,0,False,748
298.4454,297.5671,0.8784,0.3,15.6637,184.7632,130.8054,19.4742,13.3127,0.8346,-0.1654,80.5052,0.0,0.0,0.0,0,9.9261,114.7107,56.6077,1.0663,1.1161,3,2,False,749
331.2743,297.5671,33.7073,11.33,19.456,199.0958,163.7175,17.2515,33.7434,0.59,-0.41,82.3011,0.7092,0.0,1.656,25,10.6961,123.9731,43.4436,1.3546,0.936,4,1,False,750
222.9682,297.5671,-74.5989,-25.07,6.8502,177.454,80.892,15.5712,26.6568,1.3156,0.3156,84.4587,0.3848,0.193,0.0,0,9.5334,115.3029,44.1741,0.7533,0.979,4,4,False,751
303.8564,297.5671,6.2893,2.11,10.7343,184.6042,150.3144,16.4395,25.3569,0.6884,-0.3116,81.3714,0.25,0.6348,0.0106,1,9.9176,125.4067,48.9217,0.9103,0.8538,3,4,False,752
218.6479,297.5671,-78.9191,-26.52,5.2543,175.5586,63.2552,15.944,9.4762,1.1145,0.1145,82.7526,0.7273,0.0,0.0,0,9.4316,106.3143,43.2469,0.818,1.1335,6,2,False,753
239.5579,297.5671,-58.0092,-19.49,-7.5554,183.651,117.1588,18.1268,35.5697,0.5604,-0.4396,80.9097,0.25,0.25,0.0,0,9.8663,111.8023,54.6372,1.0414,1.0304,7,4,False,754
270.4725,297.5671,-27.0946,-9.11,23.6245,186.0975,95.9426,16.8397,18.3524,1.2237,0.2237,82.0307,0.5,0.0,0.0,0,9.9978,114.5587,43.3881,0.8576,1.1273,8,1,False,755
